,PhraseNo,Phrase,IsHateSpeech,Tokens
712,1706,"['Kalakanni', 'ballone', 'thopita', 'rata', 'hadanna', 'oninam', 'mokatada', 'pil', 'bedili', 'ekathuwela', 'hadapiyauko', 'para', 'ballo']",1,"['kalakanni', 'ballone', 'thopita', 'rata', 'hadanna', 'oninam', 'mokatada', 'pil', 'bedili', 'ekathuwela', 'hadapiyauko', 'para', 'ballo']"
713,1707,"['Pau', 'kara', 'kalakannima', 'hetikaraya', ',', 'pallma', 'pall', 'hora', 'awastawadi', 'musalayo', '.']",1,"['pau', 'kara', 'kalakannima', 'hetikaraya', 'pallma', 'pall', 'hora', 'awastawadi', 'musalayo']"
714,1717,"['ප්\u200dරසිද්දියට', 'හරි', 'මාර්කටින්', 'වලට', 'හරි', 'උඹලා', 'යකො', 'උඹලගේ', 'එකාගෙම', 'ගු', 'ගානවනේ', '...', '.', 'උඹලට', 'කරන්න', 'තිබ්බේ', 'මෙහෙම', 'පියුමි', 'හන්සමාලි', 'ඇතුලු', 'තවත්', 'Set', 'එකක්', 'හසිනිට', 'සහ', 'විශ්වට', 'පහු', 'ගිය', 'දවස්', 'ටිකේ', 'බැනවැද', 'රෙද්දක්', 'ඇදන්', 'Wedding', 'එකට', 'ගිය', 'හැටි', 'මෙන්න', 'කියලා', 'වගේ', 'video', 'එකක්', '.']",1,"['set', 'wedding', 'video']"
715,1718,"['Me', 'හිටපු', 'aya', 'ලිංගික', 'මානසික', 'ආතතියෙන්', 'පෙළෙන', 'ආය', 'කියලා', 'හිතන්නේ', 'mama', 'විතරද']",1,"['me', 'aya', 'mama']"
716,1725,"['Ammo', 'පපුව', 'පිච්චිලා', 'ගියා', '...', 'හැමදාමත්', 'ඔයවගේ', 'සතුටින්..', 'ඉන්න', 'ඕනී', '...', 'බුදුසරණයි', '...', '.']",0,['ammo']
717,1733,"['225', 'ම', 'ඉන්න', 'වෙලාවක්', 'බලලා', 'ඇරලා', 'දාපන්', 'අයියේ']",1,['225']
718,1734,"['Wisuruwala', 'newei', 'ras', 'karala', 'pupurawanna', 'ona']",1,"['wisuruwala', 'newei', 'ras', 'karala', 'pupurawanna', 'ona']"
719,1737,"['යකෝ', 'මූ', 'දුවනකොට', 'කකුලක්', 'දාපිය', 'වැටෙන්න', '...', 'ගොබ්බයො', 'වගේ', 'පන්නනව', '...', '..මොකො', 'red', ',', 'card', 'දෙනවයෑ..']",1,"['red', 'card']"
720,1740,"['Mu', 'රගර්', 'gahapu', 'ekekda', 'kohedooo..kohomada', 'line', 'eke', 'jump', 'eka']",0,"['mu', 'gahapu', 'ekekda', 'kohedooo kohomada', 'line', 'eke', 'jump', 'eka']"
721,1744,"['රනිල්ට', 'කඩේ', 'ගිය', 'උබ', 'වෙනුවෙන්', 'විනාඩි', '275']",1,['275']
722,1746,"['මිට', 'කලින්', 'දැකලා', 'නෑ', 'තමයි', 'මේ', 'වගේ', 'සමනල', 'Admin', 'කෙනෙක්..']",1,['admin']
723,1756,"['yako', 'tho', 'puka', 'dipan', 'aliyala..yuddayak', 'nethi', 'karapu', 'gena', 'hithapa.ekai', 'rate', 'minissu', 'nidahase', 'inne..gas', 'buruwa', '...', 'tho..']",1,"['yako', 'tho', 'puka', 'dipan', 'aliyala yuddayak', 'nethi', 'karapu', 'gena', 'hithapa ekai', 'rate', 'minissu', 'nidahase', 'inne gas', 'buruwa', 'tho']"
724,1759,"['Ai', 'ban', 'unp', 'un', 'chandyakata', 'baya', 'kepuwat', 'kola', 'kiyana', 'harak', 'tama', 'unp', 'ekata', 'kade', 'yanne', 'mokda', 'meccara', 'ratata', 'kelawapu', 'raniltane', 'mun', 'kade', 'yanne', 'lajjai', 'bn']",1,"['ai', 'ban', 'unp', 'un', 'chandyakata', 'baya', 'kepuwat', 'kola', 'kiyana', 'harak', 'tama', 'unp', 'ekata', 'kade', 'yanne', 'mokda', 'meccara', 'ratata', 'kelawapu', 'raniltane', 'mun', 'kade', 'yanne', 'lajjai', 'bn']"
725,1760,"['Ithin', 'ara', 'ranil', 'kiyana', 'lokuma', 'pissai', 'fb', 'eke', 'hitiya', '100', '%', 'niweradi', 'leader', 'knk', 'balaporoththu', 'wechchi', 'pattama', 'gon', 'adminla', 'tikai', 'nisa', 'thama', 'me', '!', 'Kalakanni', 'thopita', 'dn', 'wenasa', 'sepada', '?', 'apida', 'sirawa', 'genawe', '?', 'wesa', 'heththata', 'rate', 'thiyena', 'wena', 'kisima', 'prashnayak', 'lokuth', 'ne', 'mathakath', 'ne', 'ponna', 'unp', 'heththa']",1,"['ithin', 'ara', 'ranil', 'kiyana', 'lokuma', 'pissai', 'fb', 'eke', 'hitiya', '100', 'niweradi', 'leader', 'knk', 'balaporoththu', 'wechchi', 'pattama', 'gon', 'adminla', 'tikai', 'nisa', 'thama', 'me', 'kalakanni', 'thopita', 'dn', 'wenasa', 'sepada', 'apida', 'sirawa', 'genawe', 'wesa', 'heththata', 'rate', 'thiyena', 'wena', 'kisima', 'prashnayak', 'lokuth', 'ne', 'mathakath', 'ne', 'ponna', 'unp', 'heththa']"
726,1763,"['Mokaedda', 'mme', 'kala', 'kaniyek', 'ai', 'yako', 'eka', 'wisuruwama', 'baya', 'hitapalla', '5pennenna', 'danwath', 'ara', 'bahirawayata', 'arliyagahamaduren', 'yanna', 'kiyapalla']",1,"['mokaedda', 'mme', 'kala', 'kaniyek', 'ai', 'yako', 'eka', 'wisuruwama', 'baya', 'hitapalla', '5pennenna', 'danwath', 'ara', 'bahirawayata', 'arliyagahamaduren', 'yanna', 'kiyapalla']"
727,1764,"['Mita', 'goda', 'kelakata', 'kalin', 'ada', 'me', 'una', 'de', 'NM', 'perera', 'mahaththya', 'deka', 'ahuwalu', 'pissek', 'Janadhipathi', 'unoth', 'mokada', 'karanne', 'kiyala', '...', 'E', 'e', 'wiwasthawa', 'dekala', '...']",1,"['mita', 'goda', 'kelakata', 'kalin', 'ada', 'me', 'una', 'de', 'nm', 'perera', 'mahaththya', 'deka', 'ahuwalu', 'pissek', 'janadhipathi', 'unoth', 'mokada', 'karanne', 'kiyala', 'e', 'e', 'wiwasthawa', 'dekala']"
728,1766,"['Pala', 'pala', 'muhudu', 'higanna', 'ubala', 'kade', 'yanne', 'ratakata', 'hodak', 'wena', 'dekata', 'neme', 'ubala', 'salli', 'maththema', 'merena', 'huththige', 'puthalaa']",1,"['pala', 'pala', 'muhudu', 'higanna', 'ubala', 'kade', 'yanne', 'ratakata', 'hodak', 'wena', 'dekata', 'neme', 'ubala', 'salli', 'maththema', 'merena', 'huththige', 'puthalaa']"
729,1767,"['Salli', 'malu', 'delath', 'ganna', 'bari', 'una', 'bahuthare', 'pissu', 'pakayata', 'una', 'hadenawa', 'u', 'n', 'p', 'karayo', 'akathu', 'unama', '.']",1,"['salli', 'malu', 'delath', 'ganna', 'bari', 'una', 'bahuthare', 'pissu', 'pakayata', 'una', 'hadenawa', 'u', 'n', 'p', 'karayo', 'akathu', 'unama']"
730,1768,"['Pissu', 'hedanawa', 'toge', 'pake', 'pag', 'eka', 'unp', 'ekaka', 'kiyala', 'dannawanam', 'oka', 'balannewat', 'ne', 'den', 'fb', 'eka', 'adan', 'netuwa', 'ammage', 'thurulata', 'wela', 'adapan', 'samanalayooo']",1,"['pissu', 'hedanawa', 'toge', 'pake', 'pag', 'eka', 'unp', 'ekaka', 'kiyala', 'dannawanam', 'oka', 'balannewat', 'ne', 'den', 'fb', 'eka', 'adan', 'netuwa', 'ammage', 'thurulata', 'wela', 'adapan', 'samanalayooo']"
731,1769,"['Jonstan', ',', 'wimal', ',', 'mahindananda', ',', 'dilan', ',', 'SB', ',', 'raajitha', ',', 'mangala', ',', 'rishad', ',', 'ranil', '...', '.', 'mun', 'wage', 'eun', 'kohomat', 'pannanna', 'one', '!', '!', '!']",1,"['jonstan', 'wimal', 'mahindananda', 'dilan', 'sb', 'raajitha', 'mangala', 'rishad', 'ranil', 'mun', 'wage', 'eun', 'kohomat', 'pannanna', 'one']"
732,1770,"['pissek', 'nikamma', 'janadipathi', 'une', 'ne.me', 'rate', 'ithama', 'buddimath', 'desapalathnayo', 'set', 'ekak', 'ekathuwela', 'me', 'pissa', 'pudu', 'apekshakaya', 'kale', 'mataka', 'nedda', '?', 'ita', 'passe', 'thamai', 'me', 'rate', '62k', 'sayaka', 'buddimath', 'janathawa', 'pissata', 'chande', 'dunne', '.', 'amathaka', 'karanna', 'epa.amathaka', 'kaloth', 'oyala', 'okkotoma', 'pissu', 'kiyala', 'hithai', '.']",1,"['pissek', 'nikamma', 'janadipathi', 'une', 'ne me', 'rate', 'ithama', 'buddimath', 'desapalathnayo', 'set', 'ekak', 'ekathuwela', 'me', 'pissa', 'pudu', 'apekshakaya', 'kale', 'mataka', 'nedda', 'ita', 'passe', 'thamai', 'me', 'rate', '62k', 'sayaka', 'buddimath', 'janathawa', 'pissata', 'chande', 'dunne', 'amathaka', 'karanna', 'epa amathaka', 'kaloth', 'oyala', 'okkotoma', 'pissu', 'kiyala', 'hithai']"
733,1771,"['ඕනම', 'Dialog', 'Phone', 'එකකින්', 'දැන්', 'බලන්න', 'පුලුවන්', 'Data', 'වලට', 'සල්ලි', 'වියදම්', 'කරන්නේ', 'නැතිව', 'පැය', '24ම', 'MyTv', 'ඔස්සේ', '.']",0,"['dialog', 'phone', 'data', 'mytv']"
734,1772,"['munva', 'melokayata', 'jataka', 'karpu', 'demaupiyange', 'veradda.putha']",1,"['munva', 'melokayata', 'jataka', 'karpu', 'demaupiyange', 'veradda putha']"
735,1774,"['යාලුවනේ', 'මගේ', 'youtube', 'channel', 'එක', 'subcribe', 'කරන්න']",0,"['youtube', 'channel', 'subcribe']"
736,1781,"['Meka', 'magull', 'geyak', 'nema', 'badu', 'pott', 'ekak']",1,"['meka', 'magull', 'geyak', 'nema', 'badu', 'pott', 'ekak']"
737,1782,"['Nodakin', 'lankawe', 'inna', 'hodama', 'wesiyo', 'taka']",1,"['nodakin', 'lankawe', 'inna', 'hodama', 'wesiyo', 'taka']"
738,1784,"['මේ', 'මොන', 'හුත්තක්ද', 'මේ..', 'කොහෙවත්', 'යන', 'උන්ගෙ', 'wedding', 'එකක්', 'හින්දා', 'වස්තිලගෙ', 'video', 'එක', 'තාම', 'trending', '1', 'ඇවිල්ලා', 'නෑ..', 'මේ', 'NOIZE', 'tv', 'එකට', 'ගොන්', 'බඩු', 'form', 'කරනව', 'ඇරෙන්න', 'වෙන', 'වැඩක්', 'නැද්ද', 'ඇත්තටම', '?', '?']",1,"['wedding', 'video', 'trending', '1', 'noize', 'tv', 'form']"
739,1788,"['Wadagath', 'news', 'tiyenawa', 'nam', 'dapan', 'mchan', 'me', 'wage', 'chater', 'ewa', 'noda']",1,"['wadagath', 'news', 'tiyenawa', 'nam', 'dapan', 'mchan', 'me', 'wage', 'chater', 'ewa', 'noda']"
740,1790,"['Munta', 'hikennama', 'Gahanna', 'Ona', '.', 'Munthamai', 'Dan', 'hadena', 'lamai', 'narakkaranne']",1,"['munta', 'hikennama', 'gahanna', 'ona', 'munthamai', 'dan', 'hadena', 'lamai', 'narakkaranne']"
741,1791,"['mun', 'badina', 'unta', 'harak', 'paiyyak', 'welala', 'puke', 'arinta', 'one.yako', 'mun', 'ganu', 'wage', 'inna', 'pirimi', 'yako']",1,"['mun', 'badina', 'unta', 'harak', 'paiyyak', 'welala', 'puke', 'arinta', 'one yako', 'mun', 'ganu', 'wage', 'inna', 'pirimi', 'yako']"
742,1792,"['Lankawe', 'hodama', 'gone', 'badu', 'tikai', 'e', 'mada', 'inna', 'buruwo', 'tikai']",1,"['lankawe', 'hodama', 'gone', 'badu', 'tikai', 'e', 'mada', 'inna', 'buruwo', 'tikai']"
743,1798,"['Samanalayoi', 'ganikawoi', 'akata', 'akathu', 'wechcha', 'samajayak']",1,"['samanalayoi', 'ganikawoi', 'akata', 'akathu', 'wechcha', 'samajayak']"
744,1799,"['Nodakin', 'kalakaniyo', 'ratama', 'kanaws', 'wesa', 'badu']",1,"['nodakin', 'kalakaniyo', 'ratama', 'kanaws', 'wesa', 'badu']"
745,1800,"['Ganikawo', 'tika', 'eka', 'thenakata', 'set', 'wela', '.', 'ganika', 'wedding', 'ekakata']",1,"['ganikawo', 'tika', 'eka', 'thenakata', 'set', 'wela', 'ganika', 'wedding', 'ekakata']"
746,1801,"['Baduwak', 'bandagatthama', 'oka', 'wenawa', 'kiyala', 'amuthuwen', 'ugannanna', 'oneda', 'bn']",1,"['baduwak', 'bandagatthama', 'oka', 'wenawa', 'kiyala', 'amuthuwen', 'ugannanna', 'oneda', 'bn']"
747,1802,"['mun', 'hari', 'asawen', 'inne', 'adagahapu', 'gaman', 'sari', 'galawanna', 'wesiyo']",1,"['mun', 'hari', 'asawen', 'inne', 'adagahapu', 'gaman', 'sari', 'galawanna', 'wesiyo']"
748,1803,"['Meka', 'me', 'magulak', 'newe', 'kudu', 'badu', 'wesa', 'atal', '1k', 'iyaaaa', 'filt']",1,"['meka', 'me', 'magulak', 'newe', 'kudu', 'badu', 'wesa', 'atal', '1k', 'iyaaaa', 'filt']"
749,1805,"['raj', 'pakayata', 'hena', 'hatha', 'gahapan', 'kiyala', 'hithana', 'eun', 'me', 'comment', 'ekata', 'like', 'karanda']",1,"['raj', 'pakayata', 'hena', 'hatha', 'gahapan', 'kiyala', 'hithana', 'eun', 'me', 'comment', 'ekata', 'like', 'karanda']"
750,1806,"['Api.punnci.rate.kare.ganikaveyo.kollani.prewesam.weyaw.tana.dekapennala.lannwenna.yanne.hukaala.aennwayau.kare.gahaganne.apa', '.']",1,['api punnci rate kare ganikaveyo kollani prewesam weyaw tana dekapennala lannwenna yanne hukaala aennwayau kare gahaganne apa']
751,1808,"['melo', 'rahak', 'na', ',', 'apita', 'adala', 'nane', 'anunge', 'reddawal']",1,"['melo', 'rahak', 'na', 'apita', 'adala', 'nane', 'anunge', 'reddawal']"
752,1809,"['මේක', 'fill', 'T', 'ගේ', 'අලුත්', 'විඩියෝ', 'එකේ', 'සීන්', 'එක..', 'නිකන්', 'ඉරාජ්', 'ගේ', 'මනමාලි', 'විඩියෝ', 'එක', 'එන්න', 'කලීන්', 'දාපූ', 'සීන්', 'එක', 'වගේ..', 'මොනවා', 'උනත්', 'සූපා', '...', '!', '!', 'Good', 'luck', '.', 'iraj', 'and', 'fill', 'T']",1,"['fill', 't', 'good', 'luck', 'iraj', 'and', 'fill', 't']"
753,1810,"['Matath', 'me', 'wedin', 'ekata', 'awanm', 'baduwak', 'gahanda', 'thibani', '...']",1,"['matath', 'me', 'wedin', 'ekata', 'awanm', 'baduwak', 'gahanda', 'thibani']"
754,1811,"['Mun', 'nam', 'patta', 'wesiyo', 'tikak', '.ai', 'mewata', 'wiruddawa', 'piyawarak', 'ganna', 'bari', '.mun', 'ganu', 'sanhayhiyatama', 'lajjawak', '.mulu', 'ratatama', 'pililayak']",1,"['mun', 'nam', 'patta', 'wesiyo', 'tikak', 'ai', 'mewata', 'wiruddawa', 'piyawarak', 'ganna', 'bari', 'mun', 'ganu', 'sanhayhiyatama', 'lajjawak', 'mulu', 'ratatama', 'pililayak']"
755,1813,"['Salli', 'hoyaganda', 'hinda', 'karana', 'rangapamak', 'm', 'kawda', 'bn', 'naththang', 'msg', 'wala', 'screenshot', 'gahala', 'yourube', 'channel', 'walata', 'daaanne', '.', 'Noize', 'tvth', 'danagena', 'karana', 'harak', 'wada', 'bn', 'lankawe', 'harak', 'tika', 'serama', 'ithin', 'kata', 'aran', 'balan', 'hitu', 'dan', 'mun', 'okkoma', 'ekam', 'nattiye', 'naluwo']",1,"['salli', 'hoyaganda', 'hinda', 'karana', 'rangapamak', 'm', 'kawda', 'bn', 'naththang', 'msg', 'wala', 'screenshot', 'gahala', 'yourube', 'channel', 'walata', 'daaanne', 'noize', 'tvth', 'danagena', 'karana', 'harak', 'wada', 'bn', 'lankawe', 'harak', 'tika', 'serama', 'ithin', 'kata', 'aran', 'balan', 'hitu', 'dan', 'mun', 'okkoma', 'ekam', 'nattiye', 'naluwo']"
756,1814,"['Bro', 'othana', 'siduvenne', 'maru', 'gehilak', '.', 'uge', 'kella', 'mu', 'gahanava.muge', 'kellath', 'aru', 'ghana', 'othana', 'innawa', 'oka', 'ban', 'appa', 'dana', 'set', 'ekkak']",1,"['bro', 'othana', 'siduvenne', 'maru', 'gehilak', 'uge', 'kella', 'mu', 'gahanava muge', 'kellath', 'aru', 'ghana', 'othana', 'innawa', 'oka', 'ban', 'appa', 'dana', 'set', 'ekkak']"
757,1815,"['me', 'inne', '3', 'weni', 'loke', 'ratak', 'kiyana', 'ape', 'lankawe', 'gonnudha', 'amerikawe', 'gonnudha', 'ane', 'danna', 'ekek', 'kiyahallako']",1,"['me', 'inne', '3', 'weni', 'loke', 'ratak', 'kiyana', 'ape', 'lankawe', 'gonnudha', 'amerikawe', 'gonnudha', 'ane', 'danna', 'ekek', 'kiyahallako']"
758,1816,"['Puduma', 'kasillak', 'munta', 'thiyenne']",1,"['puduma', 'kasillak', 'munta', 'thiyenne']"
759,1818,"['ලංකාවේ', 'ඉන්න', '25,000.00/=', 'බඩු', 'ඔක්කොම', 'එකම', 'වහලක්', 'යට', '...']",1,['25 000 00']
760,1819,"['Mey', 'veasiyo', 'set', 'eka', 'ghilla', 'danna', 'oni', 'අංගොඩ', 'පිස්සු', 'වට්ටුව', 'ට', 'එකේ', 'ඉන්න', 'පිස්සුසො', 'ට්කට', 'ගහන්ඩ', '...', 'උන්', 'ගාහායි', 'හාදේ', 'දලා']",1,"['mey', 'veasiyo', 'set', 'eka', 'ghilla', 'danna', 'oni']"
761,1821,"['munta', 'mahasona', 'gahalada', 'diwawal', 'adagana', 'konda', 'kadagana', 'than', 'aliyadagana', 'prissu', 'kalinna', 'aka', 'minihak', 'thoraganin', 'ganiya']",1,"['munta', 'mahasona', 'gahalada', 'diwawal', 'adagana', 'konda', 'kadagana', 'than', 'aliyadagana', 'prissu', 'kalinna', 'aka', 'minihak', 'thoraganin', 'ganiya']"
762,1823,"['polawa', 'palagana', 'yanna', 'hithenawa', 'yako', 'me', 'wa', 'dekala', 'thu', 'nodaking']",1,"['polawa', 'palagana', 'yanna', 'hithenawa', 'yako', 'me', 'wa', 'dekala', 'thu', 'nodaking']"
763,1825,"['Nodaki', 'mun', 'mokkuda', 'ma', 'thamga', 'gani', 'wana', 'akak', 'akka', 'miniya', 'thawa', 'akak', 'akka', 'jivithata', 'dakkami', 'ma', 'waga', 'wedding', 'akak']",1,"['nodaki', 'mun', 'mokkuda', 'ma', 'thamga', 'gani', 'wana', 'akak', 'akka', 'miniya', 'thawa', 'akak', 'akka', 'jivithata', 'dakkami', 'ma', 'waga', 'wedding', 'akak']"
764,1826,"['Gon', 'badu', 'serama', 'methana', '...', '.police', 'karayo', 'ganika', 'madam', 'walata', 'painawa', '...', '..harinm', 'me', 'gon', 'badu', 'tikai', 'allanna', 'one', 'ponna', 'police', 'karayo']",1,"['gon', 'badu', 'serama', 'methana', 'police', 'karayo', 'ganika', 'madam', 'walata', 'painawa', 'harinm', 'me', 'gon', 'badu', 'tikai', 'allanna', 'one', 'ponna', 'police', 'karayo']"
765,1829,"['කාන්තා', 'ඔබට', 'පමනයි.උගත්', 'නිරෝගී', 'යුවලක්', 'විසින්', 'තනිව', 'සිටින', 'හෝ', 'සැමිය', 'නොමැති', 'නිරෝගී', 'වැදගත්', 'කාන්තාවන්', 'සදහා', 'ඉතා', 'සෞඛ්\u200dයාරක්ෂිතව', 'ඔබ', 'කැමති', 'විශ්වාසනීය', 'ස්තානයක', ',', 'ඔබ', 'කැමති', 'අයුරින්', 'සම්බාහනය', 'ලබා', 'දෙනු', 'ලැබේ', '.', 'විශ්වාසය', 'හා', 'පුද්ගලිකත්වය', 'දෙපාර්ශ්වයේම', 'රැකෙන', 'ලෙස', 'සිදු', 'විය', 'යුතුයි', '.', 'හමුවක්', 'සදහා', '3000', 'අය', 'කෙරේ', '.', '0711595306']",0,"['3000', '0711595306']"
766,1830,"['api', 'dannawa', 'ban', 'meka', 'fillt', 'gei', 'aran', 'gon', 'gaanigei', 'sinduwak', 'release', 'karanna', 'hadanne', 'kiyala']",1,"['api', 'dannawa', 'ban', 'meka', 'fillt', 'gei', 'aran', 'gon', 'gaanigei', 'sinduwak', 'release', 'karanna', 'hadanne', 'kiyala']"
767,1831,"['yako', 'filty', 'thota', 'maha', 'awajathakayek', '.', 'balapan', 'umba', 'anunge', 'wedding', 'ekaka', 'anwashya', 'widiyata', 'bride', 'wa', 'kiss', 'karana', 'heti', '...', 'meka', 'lankawa', 'yako', '...', 'apita', 'sanskruthiyak', 'thiyenawa', '.']",1,"['yako', 'filty', 'thota', 'maha', 'awajathakayek', 'balapan', 'umba', 'anunge', 'wedding', 'ekaka', 'anwashya', 'widiyata', 'bride', 'wa', 'kiss', 'karana', 'heti', 'meka', 'lankawa', 'yako', 'apita', 'sanskruthiyak', 'thiyenawa']"
768,1832,"['Dan', 'kale', 'lankave', 'kello', 'mehemada', '?', '!', 'Iya', 'lajjai']",1,"['dan', 'kale', 'lankave', 'kello', 'mehemada', 'iya', 'lajjai']"
769,1833,"['me', 'enni', 'lankawe', 'enna', 'superima', 'ponnayoi', 'superima', 'wesaviyo', 'thopita', 'ohoma', 'wela', 'madi', 'sadacharayak', 'nathi', 'awajathaka', 'haththa', 'ratata', 'gilapina', 'wedihata', 'wadakarapan']",1,"['me', 'enni', 'lankawe', 'enna', 'superima', 'ponnayoi', 'superima', 'wesaviyo', 'thopita', 'ohoma', 'wela', 'madi', 'sadacharayak', 'nathi', 'awajathaka', 'haththa', 'ratata', 'gilapina', 'wedihata', 'wadakarapan']"
770,1836,"['filty', 'kiyanne', 'mokekda', 'guu', 'punchekne.mekath', 'u', 'wagema', 'ui', 'ara', 'wili', 'lajja', 'nathi', 'kaalakanni', 'ganui', 'ekathuwela', 'karapu', 'marketing', 'ekak.amana', 'wadak', 'ithing', '.tharuuna', 'paramparawai', 'podi', 'eunwai', 'wanasanna', 'hondai.hiiiiiiiiiiiiii', 'thiyaganin', 'kotte', 'yata', 'laksha', 'dahaya', '.']",1,"['filty', 'kiyanne', 'mokekda', 'guu', 'punchekne mekath', 'u', 'wagema', 'ui', 'ara', 'wili', 'lajja', 'nathi', 'kaalakanni', 'ganui', 'ekathuwela', 'karapu', 'marketing', 'ekak amana', 'wadak', 'ithing', 'tharuuna', 'paramparawai', 'podi', 'eunwai', 'wanasanna', 'hondai hiiiiiiiiiiiiii', 'thiyaganin', 'kotte', 'yata', 'laksha', 'dahaya']"
771,1837,"['sri', 'lankawe', 'models', 'la', 'na', ',', 'ahempitimma', 'inne', 'monawath', 'karaganna', 'deayak', 'nathuwa', 'jiwithe', 'gon', 'badu', 'model', 'vimai']",1,"['sri', 'lankawe', 'models', 'la', 'na', 'ahempitimma', 'inne', 'monawath', 'karaganna', 'deayak', 'nathuwa', 'jiwithe', 'gon', 'badu', 'model', 'vimai']"
772,1838,"['Ara', 'kaushi', 'wesa', 'haththa', 'hithan', 'inna', 'akita', 'witharai', 'tanak', 'thiyanna', 'kiya', 'wena', 'gahnunta', 'nathi', 'widiyata', 'mun', 'wage', 'vesa', 'badu', 'aa', 'lankawe', 'anith', 'ghanun', 'eliya', 'dagana', 'inna']",1,"['ara', 'kaushi', 'wesa', 'haththa', 'hithan', 'inna', 'akita', 'witharai', 'tanak', 'thiyanna', 'kiya', 'wena', 'gahnunta', 'nathi', 'widiyata', 'mun', 'wage', 'vesa', 'badu', 'aa', 'lankawe', 'anith', 'ghanun', 'eliya', 'dagana', 'inna']"
773,1840,"['Yko', 'meka', 'magulkda', '?', '?', '?', '?', 'pita', 'rata', 'wthe', 'ohoma', 'na', '...', 'ape', 'lankawe', 'minisu', 'godake', 'wenase']",1,"['yko', 'meka', 'magulkda', 'pita', 'rata', 'wthe', 'ohoma', 'na', 'ape', 'lankawe', 'minisu', 'godake', 'wenase']"
774,1841,"['Rata', 'kanne', 'desapaluwoi.badapu', 'dawasema', 'wateyana', 'wesa', 'badui.nodakin']",1,"['rata', 'kanne', 'desapaluwoi badapu', 'dawasema', 'wateyana', 'wesa', 'badui nodakin']"
775,1842,['Mewa.dakiddi.hithena.wa.kiyana.katha.aththa.kiyala.lajjawak.nathi.wrsiyo.achcharai.kiyanna.thiyennee'],1,['mewa dakiddi hithena wa kiyana katha aththa kiyala lajjawak nathi wrsiyo achcharai kiyanna thiyennee']
