,PhraseNo,Phrase,IsHateSpeech,Tokens
756,1080,"['Mataka', 'tiyaganna', 'obalata', 'pihitata', 'enne', 'obala', 'ගෞරව', 'karana', 'car', 'karayo', 'newei', 'me', 'wage', 'ahinsaka', 'minissu', 'tamai', '.']",0,['ගෞරව']
757,1081,"['මේ', 'අගයකිරීම', 'ඇත්තටම', 'වටිනවා', '...', 'මොකද', 'සමහරක්', 'පොලිස්', 'මහත්තුරුන්ගේ', 'වැඩ', 'නිසායි', 'මහජනයට', 'පොලීසිය', 'එපා', 'වෙලා', 'තියෙන්නෙ', '...', '.']",0,"['මේ', 'අගයකිරීම', 'ඇත්තටම', 'වටිනවා', 'මොකද', 'සමහරක්', 'පොලිස්', 'මහත්තුරුන්ගේ', 'වැඩ', 'නිසායි', 'මහජනයට', 'පොලීසිය', 'එපා', 'වෙලා', 'තියෙන්නෙ']"
758,1082,"['මෙවැනි', 'ඇගයීම්', 'දෙපැත්තටම', 'වටිනවා', ',', 'පොලිසියේ', 'මහත්තුරුන්ගේ', 'සේවයත්', 'අගේ', 'කල', 'යුතුයි', '...', '.']",0,"['මෙවැනි', 'ඇගයීම්', 'දෙපැත්තටම', 'වටිනවා', 'පොලිසියේ', 'මහත්තුරුන්ගේ', 'සේවයත්', 'අගේ', 'කල', 'යුතුයි']"
759,1083,"['මුන්ව', 'පත්', 'කරපු', 'උන්ට', 'තණකොල', 'දෙන්න', 'ඕන', 'බන්', '...', '.මී', 'හරක්', '...']",0,"['මුන්ව', 'පත්', 'කරපු', 'උන්ට', 'තණකොල', 'දෙන්න', 'ඕන', 'බන්', '.මී', 'හරක්']"
760,1084,"['අපෝ', '...', 'හැම', 'පොන්න', 'කටහඩකටම', 'පට්ට', ',', 'ලස්සනයි', 'කියලා', 'කමෙන්ට්', 'දාන', 'ගොන්', 'වැස්සියෝ', 'ටිකකුයි', ',', 'රට', 'හරක්', 'ටිකකුයි', 'හැමතැනම', 'ඉන්නවානේ', '...', 'තොපේ', 'රසාස්වාදය', 'ගැන', 'හිතාගන්න', 'පුලුවන්', '...', 'මුන්', 'වගේ', 'ගොබ්බ', 'ගායකයෝ', 'හැමතැනම', 'ඉන්නේ', 'තොපි', 'වගේ', 'උන්', 'නිසා', 'තමා', '...']",1,"['අපෝ', 'හැම', 'පොන්න', 'කටහඩකටම', 'පට්ට', 'ලස්සනයි', 'කියලා', 'කමෙන්ට්', 'දාන', 'ගොන්', 'වැස්සියෝ', 'ටිකකුයි', 'රට', 'හරක්', 'ටිකකුයි', 'හැමතැනම', 'ඉන්නවානේ', 'තොපේ', 'රසාස්වාදය', 'ගැන', 'හිතාගන්න', 'පුලුවන්', 'මුන්', 'වගේ', 'ගොබ්බ', 'ගායකයෝ', 'හැමතැනම', 'ඉන්නේ', 'තොපි', 'වගේ', 'උන්', 'නිසා', 'තමා']"
761,1085,"['අම්මා', 'තාත්තා', 'දෙන්නම', 'නැතිව', 'පොඩිකාලේ', 'ඉදන්', 'තනිකමට', 'හුරුවෙලා', 'ජීවත්වෙන්න', 'ඉගෙන', 'ගත්ත', 'එක', 'වටිනවා', 'කියලා', 'හිතෙනවා']",0,"['අම්මා', 'තාත්තා', 'දෙන්නම', 'නැතිව', 'පොඩිකාලේ', 'ඉදන්', 'තනිකමට', 'හුරුවෙලා', 'ජීවත්වෙන්න', 'ඉගෙන', 'ගත්ත', 'එක', 'වටිනවා', 'කියලා', 'හිතෙනවා']"
762,1087,"['හොද', 'දෙයක්', 'කලාමද', 'කොහෙද', 'පූජිත', '...']",0,"['හොද', 'දෙයක්', 'කලාමද', 'කොහෙද', 'පූජිත']"
763,1092,"['අවංකවම', 'මනුස්ස', 'කම', 'මුලු', 'හදපුරා', 'තිබෙන', 'මෙවන්', 'අයට', 'ඇත්තෙන්ම', 'කිසි', 'දිනක', 'පුටු', 'නොපාන්න', 'මෙය', 'තමයි', 'අපි', 'දකින', 'මනුෂකම']",0,"['අවංකවම', 'මනුස්ස', 'කම', 'මුලු', 'හදපුරා', 'තිබෙන', 'මෙවන්', 'අයට', 'ඇත්තෙන්ම', 'කිසි', 'දිනක', 'පුටු', 'නොපාන්න', 'මෙය', 'තමයි', 'අපි', 'දකින', 'මනුෂකම']"
764,1093,"['මේවා', 'දකිද්දි', 'දරාගැනීම්', 'තමයි', 'අපිට', 'ශක්තිය', 'තියෙනවා', 'කියලා', 'ඔප්පු', 'කරන්න', 'පුලුවන්', 'එකම', 'සාධකේ']",0,"['මේවා', 'දකිද්දි', 'දරාගැනීම්', 'තමයි', 'අපිට', 'ශක්තිය', 'තියෙනවා', 'කියලා', 'ඔප්පු', 'කරන්න', 'පුලුවන්', 'එකම', 'සාධකේ']"
765,1094,"['අවංකව', 'මනුසත්', 'කම', 'හදපුරා', 'අැති', 'මෙවන්', 'උත්තම', 'මිනිසුන්', 'අැගයීම', 'කාලීනව', 'කල', 'යුත්තක්', '...', 'තෙරුවන්', 'සරණයි', 'හැමදෙනාටම', '...', '.']",0,"['අවංකව', 'මනුසත්', 'කම', 'හදපුරා', 'අැති', 'මෙවන්', 'උත්තම', 'මිනිසුන්', 'අැගයීම', 'කාලීනව', 'කල', 'යුත්තක්', 'තෙරුවන්', 'සරණයි', 'හැමදෙනාටම']"
766,1095,"['පොලිස්', 'කාරයොන්ට', 'මමනම්', 'සලකන්නෙ', 'නෑ', 'ඒ', 'මගේ', 'අත්දැකීම්', 'පාතාලෙ', 'ලංකාවට', 'යින්න', 'ඕන', 'කොටසක්', 'ඒක', 'රැකගන්න', 'ඕන', 'තේරැමි', 'ගනිල්ලා']",0,"['පොලිස්', 'කාරයොන්ට', 'මමනම්', 'සලකන්නෙ', 'නෑ', 'ඒ', 'මගේ', 'අත්දැකීම්', 'පාතාලෙ', 'ලංකාවට', 'යින්න', 'ඕන', 'කොටසක්', 'ඒක', 'රැකගන්න', 'ඕන', 'තේරැමි', 'ගනිල්ලා']"
767,1098,"['වෙන්ඩ', 'ඔනි', 'දේවල්', 'අගේකිරීම', 'වැදගත්', 'සර්']",0,"['වෙන්ඩ', 'ඔනි', 'දේවල්', 'අගේකිරීම', 'වැදගත්', 'සර්']"
768,1099,"['පුජාච', '..පුජනියන්', '(', 'මංගල', 'සුත්\u200dරය', ')', '...', 'පිදිය', 'යුත්තන්', 'පිදිය', 'යුතුය', '...', 'එයයි', 'බුදු', 'දහම', '...', '.']",0,"['පුජාච', '..පුජනියන්', 'මංගල', 'සුත්\u200dරය', 'පිදිය', 'යුත්තන්', 'පිදිය', 'යුතුය', 'එයයි', 'බුදු', 'දහම']"
769,1101,"['එ', 'උනාට', 'පොලිසියට', 'උදවු', 'කලාට', 'වැඩක්', 'නැ', '.']",0,"['එ', 'උනාට', 'පොලිසියට', 'උදවු', 'කලාට', 'වැඩක්', 'නැ']"
770,1109,"['කියන්න', 'කිසිම', 'දෙයක්', 'ne', 'අයියෙ.respect', 'karanawa', '.හදවතින්ම']",0,"['කියන්න', 'කිසිම', 'දෙයක්', 'අයියෙ.respect', '.හදවතින්ම']"
771,1111,"['Matanam', 'කෝටියක්', 'dunnat', 'policeya', 'aunta', 'udau', 'karanna', 'na']",0,['කෝටියක්']
772,1112,"['නුඹලා', 'අපේ', 'රටටම', 'අභිමානයක්', '.']",0,"['නුඹලා', 'අපේ', 'රටටම', 'අභිමානයක්']"
773,1114,"['හොද', 'වැඩක්', 'අගය', 'කලයුතුයි']",0,"['හොද', 'වැඩක්', 'අගය', 'කලයුතුයි']"
774,1116,"['මු', 'නිකම්', 'අයිසේජ්', 'එකේ', 'රූඩි', 'වගේ', 'මෝඩම', 'හුකන්නෙක්', 'බලු', 'ජාන', 'මුගෙ', 'වැරැද්දක්', 'නෑ', 'අම්මගෙ', 'වැරැද්ද']",1,"['මු', 'නිකම්', 'අයිසේජ්', 'එකේ', 'රූඩි', 'වගේ', 'මෝඩම', 'හුකන්නෙක්', 'බලු', 'ජාන', 'මුගෙ', 'වැරැද්දක්', 'නෑ', 'අම්මගෙ', 'වැරැද්ද']"
775,1117,"['සෑහෙන', 'වටිනා', 'දෙයක්.රෙස්පෙක්ට්', '.']",0,"['සෑහෙන', 'වටිනා', 'දෙයක්.රෙස්පෙක්ට්']"
776,1118,"['අගය', 'කිරිම', 'හරිම', 'වටිනවා..']",0,"['අගය', 'කිරිම', 'හරිම', 'වටිනවා..']"
777,1121,"['හරි', 'නම්', 'කරන්න', 'ඕනේ', 'අර', 'නිර්භීත', 'තරුණයාව', 'පොලියට', 'බඳවාගැනීම..']",0,"['හරි', 'නම්', 'කරන්න', 'ඕනේ', 'අර', 'නිර්භීත', 'තරුණයාව', 'පොලියට', 'බඳවාගැනීම..']"
778,1123,"['වන', 'සිව්පාවුන්', 'වැනි', 'මිනිසුන්', 'මැද', 'දෙවි', 'දේවතාවන්', 'වැනි', 'මිනිසුන්', 'ඇත']",0,"['වන', 'සිව්පාවුන්', 'වැනි', 'මිනිසුන්', 'මැද', 'දෙවි', 'දේවතාවන්', 'වැනි', 'මිනිසුන්', 'ඇත']"
779,1124,"['ලොකෙ', 'ජරව', 'කන', 'හොදම', 'පොලිසිය', 'තියෙන්නෙ', 'ලන්කවෙ', 'යකො', '.', 'ලොක්කො', 'දක්කම', 'දෙකට', 'නෙමන', '.', 'පොඩි', 'මිනිස්සු', 'ඉස්සරහ', 'විරයො', 'වෙන', 'හොදම', 'පොලිසිය', 'ලන්කවෙ', 'බ්න්']",0,"['ලොකෙ', 'ජරව', 'කන', 'හොදම', 'පොලිසිය', 'තියෙන්නෙ', 'ලන්කවෙ', 'යකො', 'ලොක්කො', 'දක්කම', 'දෙකට', 'නෙමන', 'පොඩි', 'මිනිස්සු', 'ඉස්සරහ', 'විරයො', 'වෙන', 'හොදම', 'පොලිසිය', 'ලන්කවෙ', 'බ්න්']"
780,1125,"['ඒ', 'සීන්', 'එකනම්', 'ඇත්ත', 'අර', 'වීඩියෝ', 'එක', 'දැක්කමත්', 'පෙනුනා', 'ලික්න්', 'පොඩි', 'කාලෙ', 'හොරා', 'පොලිස්', 'සෙල්ලං', 'කරනව', 'වගේ..']",0,"['ඒ', 'සීන්', 'එකනම්', 'ඇත්ත', 'අර', 'වීඩියෝ', 'එක', 'දැක්කමත්', 'පෙනුනා', 'ලික්න්', 'පොඩි', 'කාලෙ', 'හොරා', 'පොලිස්', 'සෙල්ලං', 'කරනව', 'වගේ..']"
781,1126,"['අර', 'පොලිස්', 'නිලදාරිය', 'දිවි', 'පිදුව', 'තමා', 'නමුත්', 'එතන', 'ඊට', 'වඩා', 'දෙයක්', 'වෙන්න', 'තිබ්බ', 'අපේ', 'නිලදාරින්ගෙ', 'පුහුනුව', 'ටිකක්', 'වැඩි', 'උනානම්']",0,"['අර', 'පොලිස්', 'නිලදාරිය', 'දිවි', 'පිදුව', 'තමා', 'නමුත්', 'එතන', 'ඊට', 'වඩා', 'දෙයක්', 'වෙන්න', 'තිබ්බ', 'අපේ', 'නිලදාරින්ගෙ', 'පුහුනුව', 'ටිකක්', 'වැඩි', 'උනානම්']"
782,1127,"['අපේ', 'නිලදාරින්ගෙ', 'නිල', 'ඇදුම', 'උනත්', 'PHI', 'මහත්තයෙක්ගෙන්', 'වෙනස්', 'වෙන්නෙ', 'තුවක්කුවෙන්', 'විතරයිනෙ']",0,"['අපේ', 'නිලදාරින්ගෙ', 'නිල', 'ඇදුම', 'උනත්', 'මහත්තයෙක්ගෙන්', 'වෙනස්', 'වෙන්නෙ', 'තුවක්කුවෙන්', 'විතරයිනෙ']"
783,1128,"['අපේ', 'රටේ', 'තියෙන්නේ', 'පුහුනුවේ', 'ප්\u200dරස්නයකට', 'වඩා', 'නීතිය', 'ක්\u200dරියාත්මක', 'නොවීමෙ', 'ප්\u200dරස්නයක්', '.']",0,"['අපේ', 'රටේ', 'තියෙන්නේ', 'පුහුනුවේ', 'ප්\u200dරස්නයකට', 'වඩා', 'නීතිය', 'ක්\u200dරියාත්මක', 'නොවීමෙ', 'ප්\u200dරස්නයක්']"
784,1129,"['ඒ', 'වෙරෙද්දට', 'නීතිය', 'හරියට', 'ක්\u200dරියාත්මක', 'උනානම්', 'අද', 'ඔකුන්', 'ඇතුලේ', '.', 'එහෙම', 'උනානම්', 'ඔය', 'දේ', 'සිද්ධවෙන්නෙත්', 'නෑ']",0,"['ඒ', 'වෙරෙද්දට', 'නීතිය', 'හරියට', 'ක්\u200dරියාත්මක', 'උනානම්', 'අද', 'ඔකුන්', 'ඇතුලේ', 'එහෙම', 'උනානම්', 'ඔය', 'දේ', 'සිද්ධවෙන්නෙත්', 'නෑ']"
785,1130,"['ලෝකෙ', 'හොදම', 'පුහුණුවක්', 'සහිත', 'පොලිස්', 'ඒකක', 'අතරින්', '6', 'වෙනියට', 'ඉන්නෙ', 'STF', 'එක.මෝටාර්', 'සහ', 'බර', 'අවි', 'පුහුණුවක්', 'සහිත', 'එකම', 'පොලිස්', 'ඒකකය', '.']",0,"['ලෝකෙ', 'හොදම', 'පුහුණුවක්', 'සහිත', 'පොලිස්', 'ඒකක', 'අතරින්', 'වෙනියට', 'ඉන්නෙ', 'එක.මෝටාර්', 'සහ', 'බර', 'අවි', 'පුහුණුවක්', 'සහිත', 'එකම', 'පොලිස්', 'ඒකකය']"
786,1133,"['Ape', 'police', 'keeyatada', 'ban', 'inne', 'unta', 'number', 'නැද්ද', '.']",0,['නැද්ද']
787,1135,"['Paw', 'ape', 'police', 'නිලධාරින්', '..තේරුම්', 'නැති', 'kama', 'nisa', 'ජීවිතයේ', 'වන්දි', 'ගෙවුවා', '.ape', 'police', '.dukai', 'ගොඩක්', '..දරුවන්', 'දැක්කම']",0,"['නිලධාරින්', '..තේරුම්', 'නැති', 'ජීවිතයේ', 'වන්දි', 'ගෙවුවා', 'ගොඩක්', '..දරුවන්', 'දැක්කම']"
788,1136,"['ලෝකෙ', 'හොදම', 'තුන්වෙනි', 'පොලීසිය', 'උනාට', 'ඉතාලි', 'පොලීසියෙ', 'පස්', 'දෙනෙක්ට', 'එක', 'බීමත්', 'මිනිහෙක්', 'පාලනය', 'කර', 'ගන්න', 'බැරිඋන', 'වීඩියෝ', 'එකක්', 'නම්', 'මම', 'දැක්කා', '..අනික්', 'ඒවත්', 'එහෙමද', 'මන්ද']",0,"['ලෝකෙ', 'හොදම', 'තුන්වෙනි', 'පොලීසිය', 'උනාට', 'ඉතාලි', 'පොලීසියෙ', 'පස්', 'දෙනෙක්ට', 'එක', 'බීමත්', 'මිනිහෙක්', 'පාලනය', 'කර', 'ගන්න', 'බැරිඋන', 'වීඩියෝ', 'එකක්', 'නම්', 'මම', 'දැක්කා', '..අනික්', 'ඒවත්', 'එහෙමද', 'මන්ද']"
